coll_nom;coll_siret;code_commune;commune_nom;code_secteur;secteur_nom;code_iris;iris_nom;code_batiment;code_rivoli;voie_nom;code_site;id_nid;protocole;nid_support;nid_espece;nid_traite;nid_nb;nid_nb_oeuf;nid_nb_poussin;annee;long_rgf93cc48;lat_rgf93cc48;long;lat;source;date_der_maj;geo_shape;geo_point_2d
Ville de Lorient;21560121200016;56121;Lorient;3;Kervénanec - Le Ter - Lanveur;561210302;Hôpital Kerforn;BATIMENT0000000290414037;56121_2550;Rue Henri Dunant;607;2870;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1222384.8319;7192157.1858;-3.37741972800001;47.751677831;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.377419727508983, 47.751677831252984], ""type"": ""Point""}";47.751677831252984, -3.377419727508983
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210102;Aristide Briand;BATIMENT0000000290412636;56121_0310;Place Aristide Briand;1304;3607;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2023;1223360.1453;7191656.1568;-3.36390489299998;47.747910694000005;Ville de Lorient;2023-05-04;"{""coordinates"": [-3.3639048933974918, 47.74791069424096], ""type"": ""Point""}";47.74791069424096, -3.3639048933974918
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210301;Dupuy de Lome;BATIMENT0000000290412603;56121_2360;Boulevard général Philippe Leclerc;430;2834;Stérilisation;Toit plat;Argenté;Oui;1;1.0;0.0;2021;1223178.9863;7191816.7286;-3.36648931299999;47.749215687;Ville de Lorient;2021-06-01;"{""coordinates"": [-3.366489313254753, 47.749215686690256], ""type"": ""Point""}";47.749215686690256, -3.366489313254753
Ville de Lorient;21560121200016;56121;Lorient;3;Kervénanec - Le Ter - Lanveur;561210302;Hôpital Kerforn;BATIMENT0000000290413883;56121_4765;Impasse du Puits Fleuri;1562;3617;Stérilisation;Toit plat;Argenté;Oui;1;1.0;0.0;2023;1222066.0529;7192025.3073;-3.38151143300001;47.750258699;Ville de Lorient;2023-05-04;"{""coordinates"": [-3.381511433089014, 47.750258699086714], ""type"": ""Point""}";47.750258699086714, -3.381511433089014
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;BATIMENT0000000290416232;56121_2990;Rue Jules Guesde;571;2914;Stérilisation;Fibro;Argenté;Non;1;0.0;0.0;2021;1223640.91;7192394.3165;-3.360984535;47.754735767;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.360984535264647, 47.75473576729781], ""type"": ""Point""}";47.75473576729781, -3.360984535264647
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_3420;Rue comte de La Pérouse;2568;3591;Stérilisation;Toit pentu;Argenté;Oui;1;1.0;0.0;2023;1223891.9819;7191768.399;-3.356959469;47.749311045;Ville de Lorient;2023-05-03;"{""coordinates"": [-3.3569594686941735, 47.74931104500163], ""type"": ""Point""}";47.74931104500163, -3.3569594686941735
Ville de Lorient;21560121200016;56121;Lorient;5;Bois-du-château - Le Rouho - Le Manio - Kerentrech;561210401;Paul Guieysse;;56121_4690;Rue du Poulorio;2418;2952;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2021;1223318.7013;7192602.8655;-3.36549698499999;47.756366279;Ville de Lorient;2021-06-01;"{""coordinates"": [-3.365496984605089, 47.756366278927985], ""type"": ""Point""}";47.756366278927985, -3.365496984605089
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210905;Nouvelle Ville;;56121_1570;Rue docteur Benoît Villers;2638;3661;Stérilisation;Cheminée;Argenté;Oui;1;3.0;0.0;2023;1223457.7511;7191054.8957;-3.3619466659999895;47.742593333;Ville de Lorient;2023-05-11;"{""coordinates"": [-3.3619466662525985, 47.74259333340074], ""type"": ""Point""}";47.74259333340074, -3.3619466662525985
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210301;Dupuy de Lome;BATIMENT0000000290410127;56121_3230;Rue de Kerlin;1482;2991;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1222484.377;7191582.4892;-3.375463465;47.746600267000005;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.375463464616216, 47.74660026711542], ""type"": ""Point""}";47.74660026711542, -3.375463464616216
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;;56121_3658;Rue Louis Guiguen;2590;3589;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2023;1224085.3525;7192400.4444;-3.35508333299998;47.75512;Ville de Lorient;2023-05-03;"{""coordinates"": [-3.3550833328483103, 47.75512000017381], ""type"": ""Point""}";47.75512000017381, -3.3550833328483103
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210102;Aristide Briand;;56121_4260;Rue de la Patrie;2417;2940;Stérilisation;Cheminée;Argenté;Oui;1;3.0;0.0;2021;1223513.5614;7191727.0981;-3.3619438129999795;47.748660374;Ville de Lorient;2021-05-28;"{""coordinates"": [-3.3619438132433306, 47.74866037381073], ""type"": ""Point""}";47.74866037381073, -3.3619438132433306
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_3658;Rue Louis Guiguen;2652;3675;Stérilisation;Toit plat;Argenté;Oui;1;0.0;0.0;2023;1223892.5801;7192331.4053;-3.35757000000001;47.754358333;Ville de Lorient;2023-05-22;"{""coordinates"": [-3.3575699999233692, 47.75435833325301], ""type"": ""Point""}";47.75435833325301, -3.3575699999233692
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210903;Polygone;BATIMENT0000000290407860;56121_1740;Boulevard Édouard Herriot;428;2984;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1222111.9359;7190849.9741;-3.3796059499999798;47.739757267;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.379605949830634, 47.739757267012], ""type"": ""Point""}";47.739757267012, -3.379605949830634
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290407034;56121_2180;Rue François Toullec;538;3236;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1222277.6162;7190122.0874;-3.3766024120000098;47.733355699;Ville de Lorient;2022-01-07;"{""coordinates"": [-3.3766024123417893, 47.7333556985131], ""type"": ""Point""}";47.7333556985131, -3.3766024123417893
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290407034;56121_2180;Rue François Toullec;538;3238;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2021;1222277.6162;7190122.0874;-3.3766024120000098;47.733355699;Ville de Lorient;2022-01-07;"{""coordinates"": [-3.3766024123417893, 47.7333556985131], ""type"": ""Point""}";47.7333556985131, -3.3766024123417893
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290407034;56121_2180;Rue François Toullec;538;3240;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1222277.6162;7190122.0874;-3.3766024120000098;47.733355699;Ville de Lorient;2022-01-07;"{""coordinates"": [-3.3766024123417893, 47.7333556985131], ""type"": ""Point""}";47.7333556985131, -3.3766024123417893
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290407034;56121_2180;Rue François Toullec;538;3241;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2021;1222277.6162;7190122.0874;-3.3766024120000098;47.733355699;Ville de Lorient;2022-01-07;"{""coordinates"": [-3.3766024123417893, 47.7333556985131], ""type"": ""Point""}";47.7333556985131, -3.3766024123417893
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_3670;Boulevard Louis Nail;2389;2855;Comptage;Fibro;Argenté;Non;2;0.0;0.0;2021;1223159.6636;7189883.1254;-3.3646196610000096;47.731868475000006;Ville de Lorient;2021-05-11;"{""coordinates"": [-3.364619661043172, 47.731868474541], ""type"": ""Point""}";47.731868474541, -3.364619661043172
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;;56121_2990;Rue Jules Guesde;2401;2885;Stérilisation;Fibro;Argenté;Non;1;0.0;0.0;2021;1223693.8805;7192435.5137;-3.36032568799999;47.755144325;Ville de Lorient;2021-05-19;"{""coordinates"": [-3.3603256882326917, 47.75514432538437], ""type"": ""Point""}";47.75514432538437, -3.3603256882326917
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_0040;Rue contre-amiral Alain Dordelin;2475;3194;Comptage;Fibro;Argenté;Non;4;0.0;0.0;2021;1222644.6753;7190021.0118;-3.37161397699998;47.73272231400001;Ville de Lorient;2021-12-15;"{""coordinates"": [-3.3716139768801128, 47.732722313963514], ""type"": ""Point""}";47.732722313963514, -3.3716139768801128
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;;56121_4500;Rue Pierre Maël;1986;2916;Stérilisation;Toit pentu;Argenté;Oui;1;1.0;1.0;2021;1223373.1376;7192271.175;-3.36440853800002;47.753433375;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.36440853833556, 47.75343337477219], ""type"": ""Point""}";47.75343337477219, -3.36440853833556
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;;56121_1190;Rue commandant Paul Teste;2411;2909;Stérilisation;Fibro;Argenté;Oui;1;3.0;0.0;2021;1223586.9639;7192431.8538;-3.36174289799999;47.755032263;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.3617428979118174, 47.75503226255141], ""type"": ""Point""}";47.75503226255141, -3.3617428979118174
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;;56121_1190;Rue commandant Paul Teste;2369;2824;Stérilisation;Fibro;Argenté;Non;1;0.0;0.0;2021;1223588.3517;7192441.8659;-3.3617354570000098;47.75512304;Ville de Lorient;2021-05-10;"{""coordinates"": [-3.3617354570883164, 47.75512304042655], ""type"": ""Point""}";47.75512304042655, -3.3617354570883164
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_2645;Rue ingénieur Robert Winter;2359;2809;Comptage;Fibro;Argenté;Non;23;0.0;0.0;2021;1223508.0366;7190664.185;-3.36084901100003;47.739128253000004;Ville de Lorient;2021-05-07;"{""coordinates"": [-3.3608490112354774, 47.73912825304301], ""type"": ""Point""}";47.73912825304301, -3.3608490112354774
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1231;Rue de la Corderie;2246;3140;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1223980.0269;7191656.8002;-3.35566665900001;47.748375879;Ville de Lorient;2021-09-01;"{""coordinates"": [-3.3556666590746125, 47.74837587863291], ""type"": ""Point""}";47.74837587863291, -3.3556666590746125
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1231;Rue de la Corderie;2247;3141;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1224014.1886;7191701.4581;-3.35526164599997;47.748801499;Ville de Lorient;2021-09-01;"{""coordinates"": [-3.3552616460687754, 47.7488014987571], ""type"": ""Point""}";47.7488014987571, -3.3552616460687754
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1231;Rue de la Corderie;2247;3142;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2021;1224014.1886;7191701.4581;-3.35526164599997;47.748801499;Ville de Lorient;2021-09-01;"{""coordinates"": [-3.3552616460687754, 47.7488014987571], ""type"": ""Point""}";47.7488014987571, -3.3552616460687754
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210102;Aristide Briand;BATIMENT0000000290412535;56121_2360;Boulevard général Philippe Leclerc;1564;2948;Stérilisation;Cheminée;Argenté;Non;1;0.0;0.0;2021;1223265.1588;7191732.3349;-3.3652511430000196;47.748523106;Ville de Lorient;2021-05-28;"{""coordinates"": [-3.3652511434152075, 47.74852310638514], ""type"": ""Point""}";47.74852310638514, -3.3652511434152075
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;BATIMENT0000000290416859;56121_2130;Boulevard Louis Franchet d'Esperey;324;2818;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1223238.9127;7192356.9982;-3.3662871270000196;47.75410313;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.3662871273883836, 47.754103130022116], ""type"": ""Point""}";47.754103130022116, -3.3662871273883836
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_3927;Rue Maurice Le Léon;2468;3185;Comptage;Fibro;Argenté;Non;5;0.0;0.0;2021;1222615.3778;7190238.1717;-3.3722422850000298;47.734647175000006;Ville de Lorient;2021-12-02;"{""coordinates"": [-3.372242284605556, 47.73464717508112], ""type"": ""Point""}";47.73464717508112, -3.372242284605556
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_3927;Rue Maurice Le Léon;2468;3186;Comptage;Fibro;Brun;Non;1;0.0;0.0;2021;1222615.3778;7190238.1717;-3.3722422850000298;47.734647175000006;Ville de Lorient;2021-12-03;"{""coordinates"": [-3.372242284605556, 47.73464717508112], ""type"": ""Point""}";47.73464717508112, -3.372242284605556
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210102;Aristide Briand;;56121_1303;Rue du Couëdic de Kergoualer;2416;2937;Stérilisation;Cheminée;Argenté;Oui;1;1.0;0.0;2021;1223326.3363;7191743.914;-3.364450756;47.748672279000004;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.3644507556071965, 47.74867227869802], ""type"": ""Point""}";47.74867227869802, -3.3644507556071965
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210906;Quai de Rohan;;56121_4335;Rue Étienne Pérault;2422;2961;Stérilisation;Fibro;Argenté;Non;1;0.0;0.0;2021;1223282.1687;7191284.1968;-3.364532236;47.744518599;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.3645322358600183, 47.74451859891785], ""type"": ""Point""}";47.74451859891785, -3.3645322358600183
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210906;Quai de Rohan;;56121_4335;Rue Étienne Pérault;2423;2962;Stérilisation;Fibro;Argenté;Non;1;0.0;0.0;2021;1223329.1598;7191237.4519;-3.36385631899998;47.744134427;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.363856319373031, 47.7441344266603], ""type"": ""Point""}";47.7441344266603, -3.363856319373031
Ville de Lorient;21560121200016;56121;Lorient;3;Kervénanec - Le Ter - Lanveur;561210302;Hôpital Kerforn;;56121_0160;Rue vice-amiral Bouvet;2084;2989;Stérilisation;Cheminée;Argenté;Non;1;0.0;0.0;2021;1222556.5155;7191973.2496;-3.3749351160000196;47.75015661;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.374935116213437, 47.7501566101461], ""type"": ""Point""}";47.7501566101461, -3.374935116213437
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290411059;56121_3150;Avenue de Kergroise;468;2963;Comptage;Toit plat;Brun;Non;1;0.0;0.0;2021;1223133.4896;7190287.0476;-3.365411553;47.73546983600001;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.365411552530315, 47.73546983555516], ""type"": ""Point""}";47.73546983555516, -3.365411552530315
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290411059;56121_3150;Avenue de Kergroise;468;2965;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1223133.4896;7190287.0476;-3.365411553;47.73546983600001;Ville de Lorient;2021-09-17;"{""coordinates"": [-3.365411552530315, 47.73546983555516], ""type"": ""Point""}";47.73546983555516, -3.365411552530315
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290411059;56121_3150;Avenue de Kergroise;468;2966;Stérilisation;Toit plat;Argenté;Oui;1;4.0;0.0;2021;1223133.4896;7190287.0476;-3.365411553;47.73546983600001;Ville de Lorient;2021-09-17;"{""coordinates"": [-3.365411552530315, 47.73546983555516], ""type"": ""Point""}";47.73546983555516, -3.365411552530315
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;BATIMENT0000000292406906;56121_0510;Rue Louis Blanqui;330;2918;Stérilisation;Cheminée;Argenté;Non;1;0.0;2.0;2021;1223372.6369;7192276.3472;-3.36442088199999;47.753479367;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.364420882263143, 47.75347936717361], ""type"": ""Point""}";47.75347936717361, -3.364420882263143
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;BATIMENT0000000290415688;56121_0990;Cours Louis de Chazelles;334;2915;Stérilisation;Toit pentu;Argenté;Non;1;0.0;3.0;2021;1223495.0825;7192284.3463;-3.36280207200002;47.753641875;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.362802072476929, 47.75364187473474], ""type"": ""Point""}";47.75364187473474, -3.362802072476929
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406898;56121_0025;Rue abbé Franz Stock;1143;3251;Comptage;Fibro;Brun;Non;1;0.0;0.0;2021;1222000.3652;7190087.2268;-3.380247849;47.732837129;Ville de Lorient;2022-01-07;"{""coordinates"": [-3.3802478491286774, 47.732837129127105], ""type"": ""Point""}";47.732837129127105, -3.3802478491286774
Ville de Lorient;21560121200016;56121;Lorient;5;Bois-du-château - Le Rouho - Le Manio - Kerentrech;561210502;Parc du Scorff;BATIMENT0000000290418544;56121_2495;Rue Gustave Charpentier;1342;2862;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2021;1222512.6271;7193422.7059;-3.37711564400001;47.763116804;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.377115644154783, 47.763116804060196], ""type"": ""Point""}";47.763116804060196, -3.377115644154783
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210903;Polygone;;56121_2320;Rue général Frébault;2022;2902;Stérilisation;Toit plat;Argenté;Oui;1;1.0;2.0;2021;1222222.1574;7190815.5089;-3.37810326800002;47.739530258;Ville de Lorient;2021-06-17;"{""coordinates"": [-3.3781032677679645, 47.73953025791136], ""type"": ""Point""}";47.73953025791136, -3.3781032677679645
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210903;Polygone;;56121_1180;Rue commandant Marchand;2409;2903;Stérilisation;Toit plat;Argenté;Non;1;0.0;3.0;2021;1222194.1223;7190751.2415;-3.3784049999999897;47.738933333000006;Ville de Lorient;2021-05-26;"{""coordinates"": [-3.3784049998993, 47.738933332697336], ""type"": ""Point""}";47.738933332697336, -3.3784049998993
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;BATIMENT0000000290416196;56121_3940;Rue de Melun;565;2822;Stérilisation;Fibro;Argenté;Non;1;0.0;0.0;2021;1223576.3656;7192491.1187;-3.36194893599998;47.755555659;Ville de Lorient;2021-07-09;"{""coordinates"": [-3.36194893636377, 47.755555658959956], ""type"": ""Point""}";47.755555658959956, -3.36194893636377
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210301;Dupuy de Lome;;56121_2830;Rue Jean Purchot;2142;2878;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1222538.1091;7191614.9768;-3.3747851190000198;47.746931402;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.3747851190557197, 47.74693140244433], ""type"": ""Point""}";47.74693140244433, -3.3747851190557197
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210102;Aristide Briand;BATIMENT0000000290412638;56121_2000;Avenue du Faouëdic;1306;2942;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1223332.2855;7191670.7848;-3.36429126500002;47.748021158;Ville de Lorient;2021-05-28;"{""coordinates"": [-3.364291264711533, 47.74802115830805], ""type"": ""Point""}";47.74802115830805, -3.364291264711533
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210102;Aristide Briand;BATIMENT0000000290412638;56121_2000;Avenue du Faouëdic;1306;2946;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1223332.2855;7191670.7848;-3.36429126500002;47.748021158;Ville de Lorient;2021-05-28;"{""coordinates"": [-3.364291264711533, 47.74802115830805], ""type"": ""Point""}";47.74802115830805, -3.364291264711533
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;;56121_3940;Rue de Melun;2368;2823;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1223516.8837;7192475.6156;-3.36272258299999;47.755372587;Ville de Lorient;2021-05-27;"{""coordinates"": [-3.362722583119705, 47.755372586606], ""type"": ""Point""}";47.755372586606, -3.362722583119705
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_1945;Rue Erwan Marec;2460;3176;Comptage;Fibro;Argenté;Non;1;0.0;0.0;2021;1222672.7011;7190164.3956;-3.37139939999997;47.734028413000004;Ville de Lorient;2021-12-02;"{""coordinates"": [-3.3713994004045653, 47.734028412576706], ""type"": ""Point""}";47.734028412576706, -3.3713994004045653
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_1945;Rue Erwan Marec;2462;3178;Comptage;Fibro;Argenté;Non;9;0.0;0.0;2021;1222674.4832;7190138.3876;-3.3713470970000095;47.733796601;Ville de Lorient;2021-12-15;"{""coordinates"": [-3.371347096900946, 47.73379660055799], ""type"": ""Point""}";47.73379660055799, -3.371347096900946
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_2665;Rue ingénieur Henry Verrière;2455;3169;Comptage;Fibro;Argenté;Non;10;0.0;0.0;2021;1222914.0993;7190233.5575;-3.36826792199997;47.734827571000004;Ville de Lorient;2021-12-14;"{""coordinates"": [-3.3682679218130636, 47.73482757076416], ""type"": ""Point""}";47.73482757076416, -3.3682679218130636
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_2665;Rue ingénieur Henry Verrière;2455;3170;Comptage;Fibro;Brun;Non;1;0.0;0.0;2021;1222914.0993;7190233.5575;-3.36826792199997;47.734827571000004;Ville de Lorient;2021-12-02;"{""coordinates"": [-3.3682679218130636, 47.73482757076416], ""type"": ""Point""}";47.73482757076416, -3.3682679218130636
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210905;Nouvelle Ville;BATIMENT0000000290411684;56121_4010;Rue Michel Bouquet;369;2954;Stérilisation;Toit plat;Brun;Oui;1;2.0;0.0;2021;1223077.9794;7191041.4457;-3.36697889700002;47.742191098;Ville de Lorient;2021-06-01;"{""coordinates"": [-3.3669788972640933, 47.742191097708904], ""type"": ""Point""}";47.742191097708904, -3.3669788972640933
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210903;Polygone;BATIMENT0000000290412083;56121_3890;Avenue de la Marne;454;2957;Stérilisation;Cheminée;Argenté;Oui;1;3.0;0.0;2021;1222967.4621;7191143.3147;-3.36855970200003;47.743022241;Ville de Lorient;2021-06-01;"{""coordinates"": [-3.3685597020074876, 47.74302224116133], ""type"": ""Point""}";47.74302224116133, -3.3685597020074876
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210902;Merville;BATIMENT0000000290411318;56121_0400;Rue Bayard;436;2986;Stérilisation;Cheminée;Argenté;Oui;1;3.0;0.0;2021;1222775.8064;7191329.0337;-3.37131117899997;47.744544754;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.371311179004945, 47.74454475435607], ""type"": ""Point""}";47.74454475435607, -3.371311179004945
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_3150;Avenue de Kergroise;2310;2755;Comptage;Fibro;Argenté;Non;44;0.0;0.0;2021;1223476.0562;7190315.9294;-3.3608912980000096;47.735982757;Ville de Lorient;2021-07-06;"{""coordinates"": [-3.360891297978151, 47.735982756666544], ""type"": ""Point""}";47.735982756666544, -3.360891297978151
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_4350;Avenue de la Perrière;2380;2846;Comptage;Fibro;Argenté;Non;1;0.0;0.0;2021;1223226.9928;7189877.6449;-3.3637190379999997;47.731869282000005;Ville de Lorient;2021-05-11;"{""coordinates"": [-3.363719037796567, 47.731869281581545], ""type"": ""Point""}";47.731869281581545, -3.363719037796567
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_1945;Rue Erwan Marec;2463;3179;Comptage;Fibro;Argenté;Non;4;0.0;0.0;2021;1222649.228;7190121.059;-3.371663598;47.73362251500001;Ville de Lorient;2021-12-02;"{""coordinates"": [-3.37166359827741, 47.733622515356224], ""type"": ""Point""}";47.733622515356224, -3.37166359827741
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_1210;Rue comte Folke Bernadotte;2335;2784;Comptage;Fibro;Argenté;Non;7;0.0;0.0;2021;1223347.9688;7189965.8807;-3.362208603;47.732749937;Ville de Lorient;2021-05-04;"{""coordinates"": [-3.362208602660631, 47.732749937390864], ""type"": ""Point""}";47.732749937390864, -3.362208602660631
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;BATIMENT0000000290412740;56121_3840;Rue maréchal Ferdinand Foch;414;2927;Stérilisation;Cheminée;Brun;Oui;1;3.0;0.0;2021;1223714.7002;7191807.4862;-3.3593587519999897;47.74953007;Ville de Lorient;2021-09-17;"{""coordinates"": [-3.3593587516523384, 47.7495300699414], ""type"": ""Point""}";47.7495300699414, -3.3593587516523384
Ville de Lorient;21560121200016;56121;Lorient;4;Keryado - Saint-Armel - Kerfichant - Le Bourgneuf;561210601;Kerletu;;56121_4835;Rue Raymond Quéro;2391;3007;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2021;1221862.9856;7193911.2968;-3.38629166700002;47.767013333;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.3862916668029386, 47.767013333431436], ""type"": ""Point""}";47.767013333431436, -3.3862916668029386
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;;56121_2700;Boulevard Jacques Cartier;2483;3205;Comptage;Fibro;Argenté;Non;5;0.0;0.0;2021;1223809.6183;7190433.7237;-3.3565882419999897;47.737285851;Ville de Lorient;2021-12-06;"{""coordinates"": [-3.3565882424697144, 47.73728585127044], ""type"": ""Point""}";47.73728585127044, -3.3565882424697144
